time_s,vehicle_id,soc_wh,max_cap_wh,consumption_wh,charging_flag,soc_pct
515.0,ev_3,17181.11,35000.0,0.0,NULL,49.09
515.0,ev_5,17206.44,35000.0,0.0,NULL,49.16
515.0,ev_7,17236.67,35000.0,0.0,NULL,49.25
516.0,ev_0,19020.45,35000.0,0.0,NULL,54.34
516.0,ev_1,17142.99,35000.0,0.0,NULL,48.98
516.0,ev_2,18635.34,35000.0,0.0,cs_56,53.24
516.0,ev_3,17176.94,35000.0,0.0,NULL,49.08
516.0,ev_5,17210.2,35000.0,0.0,NULL,49.17
516.0,ev_7,17236.64,35000.0,0.0,NULL,49.25
517.0,ev_0,19016.47,35000.0,0.0,NULL,54.33
517.0,ev_1,17140.95,35000.0,0.0,NULL,48.97
517.0,ev_2,18641.12,35000.0,0.0,cs_56,53.26
517.0,ev_3,17176.55,35000.0,0.0,NULL,49.08
517.0,ev_5,17208.19,35000.0,0.0,NULL,49.17
517.0,ev_7,17236.61,35000.0,0.0,NULL,49.25
518.0,ev_0,19013.2,35000.0,0.0,NULL,54.32
518.0,ev_1,17139.52,35000.0,0.0,NULL,48.97
518.0,ev_2,18646.89,35000.0,0.0,cs_56,53.28
518.0,ev_3,17176.81,35000.0,0.0,NULL,49.08
518.0,ev_5,17207.54,35000.0,0.0,NULL,49.16
518.0,ev_7,17236.59,35000.0,0.0,NULL,49.25
519.0,ev_0,19015.1,35000.0,0.0,NULL,54.33
519.0,ev_1,17141.56,35000.0,0.0,NULL,48.98
519.0,ev_2,18652.67,35000.0,0.0,cs_56,53.29
519.0,ev_3,17171.38,35000.0,0.0,NULL,49.06
519.0,ev_5,17208.49,35000.0,0.0,NULL,49.17
519.0,ev_7,17236.56,35000.0,0.0,NULL,49.25
520.0,ev_0,19011.27,35000.0,0.0,NULL,54.32
520.0,ev_1,17139.03,35000.0,0.0,NULL,48.97
520.0,ev_2,18658.45,35000.0,0.0,cs_56,53.31
520.0,ev_3,17175.22,35000.0,0.0,NULL,49.07
520.0,ev_5,17203.02,35000.0,0.0,NULL,49.15
520.0,ev_7,17236.53,35000.0,0.0,NULL,49.25
521.0,ev_0,19013.2,35000.0,0.0,NULL,54.32
521.0,ev_1,17133.97,35000.0,0.0,NULL,48.95
521.0,ev_2,18664.23,35000.0,0.0,cs_56,53.33
521.0,ev_3,17169.64,35000.0,0.0,NULL,49.06
521.0,ev_5,17207.34,35000.0,0.0,NULL,49.16
521.0,ev_7,17236.5,35000.0,0.0,NULL,49.25
522.0,ev_0,19013.0,35000.0,0.0,NULL,54.32
522.0,ev_1,17136.05,35000.0,0.0,NULL,48.96
522.0,ev_2,18670.0,35000.0,0.0,cs_56,53.34
522.0,ev_3,17173.44,35000.0,0.0,NULL,49.07
522.0,ev_5,17204.39,35000.0,0.0,NULL,49.16
522.0,ev_7,17236.48,35000.0,0.0,NULL,49.25
523.0,ev_0,19009.58,35000.0,0.0,NULL,54.31
523.0,ev_1,17135.66,35000.0,0.0,NULL,48.96
523.0,ev_2,18675.78,35000.0,0.0,cs_56,53.36
523.0,ev_3,17173.13,35000.0,0.0,NULL,49.07
523.0,ev_5,17201.3,35000.0,0.0,NULL,49.15
523.0,ev_7,17236.45,35000.0,0.0,NULL,49.25
524.0,ev_0,19013.26,35000.0,0.0,NULL,54.32
524.0,ev_1,17135.88,35000.0,0.0,NULL,48.96
524.0,ev_2,18681.56,35000.0,0.0,cs_56,53.38
524.0,ev_3,17169.66,35000.0,0.0,NULL,49.06
524.0,ev_5,17200.41,35000.0,0.0,NULL,49.14
524.0,ev_7,17236.42,35000.0,0.0,NULL,49.25
525.0,ev_0,19007.22,35000.0,0.0,NULL,54.31
525.0,ev_1,17134.29,35000.0,0.0,NULL,48.96
525.0,ev_2,18687.34,35000.0,0.0,cs_56,53.39
525.0,ev_3,17165.12,35000.0,0.0,NULL,49.04
525.0,ev_5,17202.94,35000.0,0.0,NULL,49.15
525.0,ev_7,17236.39,35000.0,0.0,NULL,49.25
526.0,ev_0,19005.21,35000.0,0.0,NULL,54.3
526.0,ev_1,17133.1,35000.0,0.0,NULL,48.95
526.0,ev_2,18693.12,35000.0,0.0,cs_56,53.41
526.0,ev_3,17165.33,35000.0,0.0,NULL,49.04
526.0,ev_5,17203.15,35000.0,0.0,NULL,49.15
526.0,ev_7,17236.36,35000.0,0.0,NULL,49.25
527.0,ev_0,19004.7,35000.0,0.0,NULL,54.3
527.0,ev_1,17132.32,35000.0,0.0,NULL,48.95
527.0,ev_2,18698.89,35000.0,0.0,cs_56,53.43
527.0,ev_3,17168.59,35000.0,0.0,NULL,49.05
527.0,ev_5,17202.52,35000.0,0.0,NULL,49.15
527.0,ev_7,17235.5,35000.0,0.0,NULL,49.24
528.0,ev_0,19008.3,35000.0,0.0,NULL,54.31
528.0,ev_1,17131.01,35000.0,0.0,NULL,48.95
528.0,ev_2,18704.67,35000.0,0.0,cs_56,53.44
528.0,ev_3,17181.64,35000.0,0.0,NULL,49.09
528.0,ev_5,17198.61,35000.0,0.0,NULL,49.14
528.0,ev_7,17233.84,35000.0,0.0,NULL,49.24
529.0,ev_0,19002.17,35000.0,0.0,NULL,54.29
529.0,ev_1,17128.91,35000.0,0.0,NULL,48.94
529.0,ev_2,18710.45,35000.0,0.0,cs_56,53.46
529.0,ev_3,17194.5,35000.0,0.0,NULL,49.13
529.0,ev_5,17201.38,35000.0,0.0,NULL,49.15
529.0,ev_7,17230.58,35000.0,0.0,NULL,49.23
530.0,ev_0,19004.94,35000.0,0.0,NULL,54.3
530.0,ev_1,17128.08,35000.0,0.0,NULL,48.94
530.0,ev_2,18716.23,35000.0,0.0,cs_56,53.47
530.0,ev_3,17200.83,35000.0,0.0,NULL,49.15
530.0,ev_5,17196.53,35000.0,0.0,NULL,49.13
530.0,ev_7,17226.81,35000.0,0.0,NULL,49.22
531.0,ev_0,19000.99,35000.0,0.0,NULL,54.29
531.0,ev_1,17128.47,35000.0,0.0,NULL,48.94
531.0,ev_2,18722.0,35000.0,0.0,cs_56,53.49
531.0,ev_3,17201.21,35000.0,0.0,NULL,49.15
531.0,ev_5,17194.55,35000.0,0.0,NULL,49.13
531.0,ev_7,17219.2,35000.0,0.0,NULL,49.2
532.0,ev_0,18999.64,35000.0,0.0,NULL,54.28
532.0,ev_1,17125.19,35000.0,0.0,NULL,48.93
532.0,ev_2,18727.78,35000.0,0.0,cs_56,53.51
532.0,ev_3,17201.18,35000.0,0.0,NULL,49.15
532.0,ev_5,17196.5,35000.0,0.0,NULL,49.13
532.0,ev_7,17213.41,35000.0,0.0,NULL,49.18
533.0,ev_0,19001.1,35000.0,0.0,NULL,54.29
533.0,ev_1,17127.81,35000.0,0.0,NULL,48.94
533.0,ev_2,18733.56,35000.0,0.0,cs_56,53.52
533.0,ev_3,17201.16,35000.0,0.0,NULL,49.15
533.0,ev_5,17198.12,35000.0,0.0,NULL,49.14
533.0,ev_7,17204.5,35000.0,0.0,NULL,49.16
534.0,ev_0,19003.02,35000.0,0.0,NULL,54.29
534.0,ev_1,17124.13,35000.0,0.0,NULL,48.93
534.0,ev_2,18739.34,35000.0,0.0,cs_56,53.54
534.0,ev_3,17201.13,35000.0,0.0,NULL,49.15
534.0,ev_5,17196.67,35000.0,0.0,NULL,49.13
534.0,ev_7,17203.86,35000.0,0.0,NULL,49.15
535.0,ev_0,19000.33,35000.0,0.0,NULL,54.29
535.0,ev_1,17125.61,35000.0,0.0,NULL,48.93
535.0,ev_2,18745.12,35000.0,0.0,cs_56,53.56
535.0,ev_3,17201.1,35000.0,0.0,NULL,49.15
535.0,ev_5,17195.32,35000.0,0.0,NULL,49.13
535.0,ev_7,17199.16,35000.0,0.0,NULL,49.14
536.0,ev_0,18998.05,35000.0,0.0,NULL,54.28
536.0,ev_1,17122.56,35000.0,0.0,NULL,48.92
536.0,ev_2,18750.89,35000.0,0.0,cs_56,53.57
536.0,ev_3,17201.07,35000.0,0.0,NULL,49.15
536.0,ev_5,17195.8,35000.0,0.0,NULL,49.13
536.0,ev_7,17202.08,35000.0,0.0,NULL,49.15
537.0,ev_0,18996.18,35000.0,0.0,NULL,54.27
537.0,ev_1,17119.8,35000.0,0.0,NULL,48.91
537.0,ev_2,18756.67,35000.0,0.0,cs_56,53.59
537.0,ev_3,17201.04,35000.0,0.0,NULL,49.15
537.0,ev_5,17193.96,35000.0,0.0,NULL,49.13
537.0,ev_7,17201.98,35000.0,0.0,NULL,49.15
538.0,ev_0,18998.95,35000.0,0.0,NULL,54.28
538.0,ev_1,17120.56,35000.0,0.0,NULL,48.92
538.0,ev_2,18762.45,35000.0,0.0,cs_56,53.61
538.0,ev_3,17201.02,35000.0,0.0,NULL,49.15
538.0,ev_5,17191.1,35000.0,0.0,NULL,49.12
538.0,ev_7,17197.82,35000.0,0.0,NULL,49.14
539.0,ev_0,18996.95,35000.0,0.0,NULL,54.28
539.0,ev_1,17121.18,35000.0,0.0,NULL,48.92
539.0,ev_2,18768.23,35000.0,0.0,cs_56,53.62
539.0,ev_3,17200.99,35000.0,0.0,NULL,49.15
539.0,ev_5,17193.87,35000.0,0.0,NULL,49.13
539.0,ev_7,17198.3,35000.0,0.0,NULL,49.14
540.0,ev_0,18993.71,35000.0,0.0,NULL,54.27
540.0,ev_1,17119.87,35000.0,0.0,NULL,48.91
540.0,ev_2,18774.0,35000.0,0.0,cs_56,53.64
540.0,ev_3,17200.96,35000.0,0.0,NULL,49.15
540.0,ev_5,17192.08,35000.0,0.0,NULL,49.12
540.0,ev_7,17198.19,35000.0,0.0,NULL,49.14
541.0,ev_0,18996.74,35000.0,0.0,NULL,54.28
541.0,ev_1,17118.36,35000.0,0.0,NULL,48.91
541.0,ev_2,18779.78,35000.0,0.0,cs_56,53.66
541.0,ev_3,17200.93,35000.0,0.0,NULL,49.15
541.0,ev_5,17207.3,35000.0,0.0,NULL,49.16
541.0,ev_7,17194.02,35000.0,0.0,NULL,49.13
542.0,ev_0,18995.96,35000.0,0.0,NULL,54.27
542.0,ev_1,17115.23,35000.0,0.0,NULL,48.9
542.0,ev_2,18785.56,35000.0,0.0,cs_56,53.67
542.0,ev_3,17200.91,35000.0,0.0,NULL,49.15
542.0,ev_5,17214.31,35000.0,0.0,NULL,49.18
542.0,ev_7,17194.85,35000.0,0.0,NULL,49.13
543.0,ev_0,18993.14,35000.0,0.0,NULL,54.27
543.0,ev_1,17114.87,35000.0,0.0,NULL,48.9
543.0,ev_2,18791.34,35000.0,0.0,cs_56,53.69
543.0,ev_3,17200.88,35000.0,0.0,NULL,49.15
543.0,ev_5,17214.92,35000.0,0.0,NULL,49.19
543.0,ev_7,17194.13,35000.0,0.0,NULL,49.13
544.0,ev_0,18990.81,35000.0,0.0,NULL,54.26
544.0,ev_1,17120.0,35000.0,0.0,NULL,48.91
544.0,ev_2,18797.12,35000.0,0.0,cs_56,53.71
544.0,ev_3,17200.85,35000.0,0.0,NULL,49.15
544.0,ev_5,17214.9,35000.0,0.0,NULL,49.19
544.0,ev_7,17191.9,35000.0,0.0,NULL,49.12
545.0,ev_0,18988.02,35000.0,0.0,NULL,54.25
545.0,ev_1,17113.03,35000.0,0.0,NULL,48.89
545.0,ev_2,18802.89,35000.0,0.0,cs_56,53.72
545.0,ev_3,17200.07,35000.0,0.0,NULL,49.14
545.0,ev_5,17214.87,35000.0,0.0,NULL,49.19
545.0,ev_7,17193.01,35000.0,0.0,NULL,49.12
546.0,ev_0,18988.67,35000.0,0.0,NULL,54.25
546.0,ev_1,17112.58,35000.0,0.0,NULL,48.89
546.0,ev_2,18808.67,35000.0,0.0,cs_56,53.74
546.0,ev_3,17198.12,35000.0,0.0,NULL,49.14
546.0,ev_5,17214.84,35000.0,0.0,NULL,49.19
546.0,ev_7,17194.5,35000.0,0.0,NULL,49.13
547.0,ev_0,18989.44,35000.0,0.0,NULL,54.26
547.0,ev_1,17112.01,35000.0,0.0,NULL,48.89
547.0,ev_2,18814.45,35000.0,0.0,cs_56,53.76
547.0,ev_3,17194.76,35000.0,0.0,NULL,49.13
547.0,ev_5,17214.81,35000.0,0.0,NULL,49.19
547.0,ev_7,17190.15,35000.0,0.0,NULL,49.11
548.0,ev_0,18987.5,35000.0,0.0,NULL,54.25
548.0,ev_1,17113.33,35000.0,0.0,NULL,48.9
548.0,ev_2,18820.23,35000.0,0.0,cs_56,53.77
548.0,ev_3,17190.77,35000.0,0.0,NULL,49.12
548.0,ev_5,17214.79,35000.0,0.0,NULL,49.19
548.0,ev_7,17192.7,35000.0,0.0,NULL,49.12
549.0,ev_0,18984.4,35000.0,0.0,NULL,54.24
549.0,ev_1,17113.76,35000.0,0.0,NULL,48.9
549.0,ev_2,18826.0,35000.0,0.0,cs_56,53.79
549.0,ev_3,17184.97,35000.0,0.0,NULL,49.1
549.0,ev_5,17214.76,35000.0,0.0,NULL,49.19
549.0,ev_7,17188.56,35000.0,0.0,NULL,49.11
550.0,ev_0,18987.4,35000.0,0.0,NULL,54.25
550.0,ev_1,17108.74,35000.0,0.0,NULL,48.88
550.0,ev_2,18831.78,35000.0,0.0,cs_56,53.81
550.0,ev_3,17175.26,35000.0,0.0,NULL,49.07
550.0,ev_5,17214.73,35000.0,0.0,NULL,49.18
550.0,ev_7,17189.22,35000.0,0.0,NULL,49.11
551.0,ev_0,18983.42,35000.0,0.0,NULL,54.24
551.0,ev_1,17113.47,35000.0,0.0,NULL,48.9
551.0,ev_2,18837.56,35000.0,0.0,cs_56,53.82
551.0,ev_3,17161.39,35000.0,0.0,NULL,49.03
551.0,ev_5,17214.7,35000.0,0.0,NULL,49.18
551.0,ev_7,17186.98,35000.0,0.0,NULL,49.11
552.0,ev_0,18982.87,35000.0,0.0,NULL,54.24
552.0,ev_1,17106.18,35000.0,0.0,NULL,48.87
552.0,ev_2,18843.34,35000.0,0.0,cs_56,53.84
552.0,ev_3,17161.47,35000.0,0.0,NULL,49.03
552.0,ev_5,17214.67,35000.0,0.0,NULL,49.18
552.0,ev_7,17185.43,35000.0,0.0,NULL,49.1
553.0,ev_0,18982.18,35000.0,0.0,NULL,54.23
553.0,ev_1,17109.29,35000.0,0.0,NULL,48.88
553.0,ev_2,18849.12,35000.0,0.0,cs_56,53.85
553.0,ev_3,17155.74,35000.0,0.0,NULL,49.02
553.0,ev_5,17214.65,35000.0,0.0,NULL,49.18
553.0,ev_7,17184.21,35000.0,0.0,NULL,49.1
554.0,ev_0,18979.38,35000.0,0.0,NULL,54.23
554.0,ev_1,17110.04,35000.0,0.0,NULL,48.89
554.0,ev_2,18854.89,35000.0,0.0,cs_56,53.87
554.0,ev_3,17154.33,35000.0,0.0,NULL,49.01
554.0,ev_5,17214.62,35000.0,0.0,NULL,49.18
554.0,ev_7,17183.04,35000.0,0.0,NULL,49.09
555.0,ev_0,18977.31,35000.0,0.0,NULL,54.22
555.0,ev_1,17106.49,35000.0,0.0,NULL,48.88
555.0,ev_2,18860.67,35000.0,0.0,cs_56,53.89
555.0,ev_3,17156.87,35000.0,0.0,NULL,49.02
555.0,ev_5,17214.59,35000.0,0.0,NULL,49.18
555.0,ev_7,17184.88,35000.0,0.0,NULL,49.1
556.0,ev_0,18980.27,35000.0,0.0,NULL,54.23
556.0,ev_1,17108.54,35000.0,0.0,NULL,48.88
556.0,ev_2,18866.45,35000.0,0.0,cs_56,53.9
556.0,ev_3,17153.7,35000.0,0.0,NULL,49.01
556.0,ev_5,17214.56,35000.0,0.0,NULL,49.18
556.0,ev_7,17184.76,35000.0,0.0,NULL,49.1
557.0,ev_0,18977.79,35000.0,0.0,NULL,54.22
557.0,ev_1,17108.49,35000.0,0.0,NULL,48.88
557.0,ev_2,18872.23,35000.0,0.0,cs_56,53.92
557.0,ev_3,17155.67,35000.0,0.0,NULL,49.02
557.0,ev_5,17214.54,35000.0,0.0,NULL,49.18
557.0,ev_7,17181.13,35000.0,0.0,NULL,49.09
558.0,ev_0,18973.15,35000.0,0.0,NULL,54.21
558.0,ev_1,17105.18,35000.0,0.0,NULL,48.87
558.0,ev_2,18878.0,35000.0,0.0,cs_56,53.94
558.0,ev_3,17154.52,35000.0,0.0,NULL,49.01
558.0,ev_5,17214.51,35000.0,0.0,NULL,49.18
558.0,ev_7,17184.73,35000.0,0.0,NULL,49.1
559.0,ev_0,18976.83,35000.0,0.0,NULL,54.22
559.0,ev_1,17099.98,35000.0,0.0,NULL,48.86
559.0,ev_2,18883.78,35000.0,0.0,cs_56,53.95
559.0,ev_3,17149.53,35000.0,0.0,NULL,49.0
559.0,ev_5,17214.48,35000.0,0.0,NULL,49.18
559.0,ev_7,17179.34,35000.0,0.0,NULL,49.08
560.0,ev_0,18972.27,35000.0,0.0,NULL,54.21
560.0,ev_1,17099.75,35000.0,0.0,NULL,48.86
560.0,ev_2,18889.56,35000.0,0.0,cs_56,53.97
560.0,ev_3,17152.78,35000.0,0.0,NULL,49.01
560.0,ev_5,17214.45,35000.0,0.0,NULL,49.18
560.0,ev_7,17181.91,35000.0,0.0,NULL,49.09
561.0,ev_0,18974.61,35000.0,0.0,NULL,54.21
561.0,ev_1,17103.59,35000.0,0.0,NULL,48.87
561.0,ev_2,18895.34,35000.0,0.0,cs_56,53.99
561.0,ev_3,17148.68,35000.0,0.0,NULL,49.0
561.0,ev_5,17214.42,35000.0,0.0,NULL,49.18
561.0,ev_7,17180.02,35000.0,0.0,NULL,49.09
562.0,ev_0,18974.85,35000.0,0.0,NULL,54.21
562.0,ev_1,17099.78,35000.0,0.0,NULL,48.86
562.0,ev_2,18901.12,35000.0,0.0,cs_56,54.0
562.0,ev_3,17148.95,35000.0,0.0,NULL,49.0
562.0,ev_5,17214.4,35000.0,0.0,NULL,49.18
562.0,ev_7,17180.12,35000.0,0.0,NULL,49.09
563.0,ev_0,18974.61,35000.0,0.0,NULL,54.21
563.0,ev_1,17098.15,35000.0,0.0,NULL,48.85
563.0,ev_2,18906.89,35000.0,0.0,cs_56,54.02
563.0,ev_3,17148.31,35000.0,0.0,NULL,49.0
563.0,ev_5,17214.37,35000.0,0.0,NULL,49.18
563.0,ev_7,17179.08,35000.0,0.0,NULL,49.08
564.0,ev_0,18971.27,35000.0,0.0,NULL,54.2
564.0,ev_1,17098.46,35000.0,0.0,NULL,48.85
564.0,ev_2,18912.67,35000.0,0.0,cs_56,54.04
564.0,ev_3,17144.84,35000.0,0.0,NULL,48.99
564.0,ev_5,17214.34,35000.0,0.0,NULL,49.18
564.0,ev_7,17183.09,35000.0,0.0,NULL,49.09
565.0,ev_0,18969.22,35000.0,0.0,NULL,54.2
565.0,ev_1,17097.52,35000.0,0.0,NULL,48.85
565.0,ev_2,18918.45,35000.0,0.0,cs_56,54.05
565.0,ev_3,17146.34,35000.0,0.0,NULL,48.99
565.0,ev_5,17214.31,35000.0,0.0,NULL,49.18
565.0,ev_7,17198.17,35000.0,0.0,NULL,49.14
566.0,ev_0,18971.49,35000.0,0.0,NULL,54.2
566.0,ev_1,17096.76,35000.0,0.0,NULL,48.85
566.0,ev_2,18924.23,35000.0,0.0,cs_56,54.07
566.0,ev_3,17147.29,35000.0,0.0,NULL,48.99
566.0,ev_5,17214.29,35000.0,0.0,NULL,49.18
566.0,ev_7,17205.14,35000.0,0.0,NULL,49.16
567.0,ev_0,18968.8,35000.0,0.0,NULL,54.2
567.0,ev_1,17094.78,35000.0,0.0,NULL,48.84
567.0,ev_2,18930.0,35000.0,0.0,cs_56,54.09
567.0,ev_3,17141.76,35000.0,0.0,NULL,48.98
567.0,ev_5,17214.26,35000.0,0.0,NULL,49.18
567.0,ev_7,17205.61,35000.0,0.0,NULL,49.16
568.0,ev_0,18966.33,35000.0,0.0,NULL,54.19
568.0,ev_1,17095.35,35000.0,0.0,NULL,48.84
568.0,ev_2,18935.78,35000.0,0.0,cs_56,54.1
568.0,ev_3,17140.68,35000.0,0.0,NULL,48.97
568.0,ev_5,17214.23,35000.0,0.0,NULL,49.18
568.0,ev_7,17205.58,35000.0,0.0,NULL,49.16
569.0,ev_0,18977.01,35000.0,0.0,NULL,54.22
569.0,ev_1,17097.69,35000.0,0.0,NULL,48.85
569.0,ev_2,18941.56,35000.0,0.0,cs_56,54.12
569.0,ev_3,17140.17,35000.0,0.0,NULL,48.97
569.0,ev_5,17214.2,35000.0,0.0,NULL,49.18
569.0,ev_7,17205.55,35000.0,0.0,NULL,49.16
570.0,ev_0,18993.03,35000.0,0.0,NULL,54.27
570.0,ev_1,17094.42,35000.0,0.0,NULL,48.84
570.0,ev_2,18947.34,35000.0,0.0,cs_56,54.14
570.0,ev_3,17139.13,35000.0,0.0,NULL,48.97
570.0,ev_5,17214.17,35000.0,0.0,NULL,49.18
570.0,ev_7,17205.52,35000.0,0.0,NULL,49.16
571.0,ev_0,19000.6,35000.0,0.0,NULL,54.29
571.0,ev_1,17093.04,35000.0,0.0,NULL,48.84
571.0,ev_2,18953.12,35000.0,0.0,cs_56,54.15
571.0,ev_3,17137.02,35000.0,0.0,NULL,48.96
571.0,ev_5,17214.15,35000.0,0.0,NULL,49.18
571.0,ev_7,17205.5,35000.0,0.0,NULL,49.16
572.0,ev_0,19001.8,35000.0,0.0,NULL,54.29
572.0,ev_1,17090.95,35000.0,0.0,NULL,48.83
572.0,ev_2,18958.89,35000.0,0.0,cs_56,54.17
572.0,ev_3,17141.03,35000.0,0.0,NULL,48.97
572.0,ev_5,17214.12,35000.0,0.0,NULL,49.18
572.0,ev_7,17205.47,35000.0,0.0,NULL,49.16
573.0,ev_0,19001.78,35000.0,0.0,NULL,54.29
573.0,ev_1,17089.88,35000.0,0.0,NULL,48.83
573.0,ev_2,18964.67,35000.0,0.0,cs_56,54.18
573.0,ev_3,17139.86,35000.0,0.0,NULL,48.97
573.0,ev_5,17214.09,35000.0,0.0,NULL,49.18
573.0,ev_7,17205.44,35000.0,0.0,NULL,49.16
574.0,ev_0,19001.75,35000.0,0.0,NULL,54.29
574.0,ev_1,17088.0,35000.0,0.0,NULL,48.82
574.0,ev_2,18970.45,35000.0,0.0,cs_56,54.2
574.0,ev_3,17140.09,35000.0,0.0,NULL,48.97
574.0,ev_5,17214.06,35000.0,0.0,NULL,49.18
574.0,ev_7,17205.41,35000.0,0.0,NULL,49.16
575.0,ev_0,19001.73,35000.0,0.0,NULL,54.29
575.0,ev_1,17090.14,35000.0,0.0,NULL,48.83
575.0,ev_2,18976.23,35000.0,0.0,cs_56,54.22
575.0,ev_3,17136.5,35000.0,0.0,NULL,48.96
575.0,ev_5,17214.04,35000.0,0.0,NULL,49.18
575.0,ev_7,17205.39,35000.0,0.0,NULL,49.16
576.0,ev_0,19001.7,35000.0,0.0,NULL,54.29
576.0,ev_1,17085.22,35000.0,0.0,NULL,48.81
576.0,ev_2,18982.0,35000.0,0.0,cs_56,54.23
576.0,ev_3,17134.36,35000.0,0.0,NULL,48.96
576.0,ev_5,17214.01,35000.0,0.0,NULL,49.18
576.0,ev_7,17205.36,35000.0,0.0,NULL,49.16
577.0,ev_0,19001.67,35000.0,0.0,NULL,54.29
577.0,ev_1,17089.04,35000.0,0.0,NULL,48.83
577.0,ev_2,18987.78,35000.0,0.0,cs_56,54.25
577.0,ev_3,17132.68,35000.0,0.0,NULL,48.95
577.0,ev_5,17213.98,35000.0,0.0,NULL,49.18
577.0,ev_7,17205.33,35000.0,0.0,NULL,49.16
578.0,ev_0,19001.64,35000.0,0.0,NULL,54.29
578.0,ev_1,17084.62,35000.0,0.0,NULL,48.81
578.0,ev_2,18993.56,35000.0,0.0,cs_56,54.27
578.0,ev_3,17130.19,35000.0,0.0,NULL,48.94
578.0,ev_5,17213.95,35000.0,0.0,NULL,49.18
578.0,ev_7,17204.47,35000.0,0.0,NULL,49.16
579.0,ev_0,19001.62,35000.0,0.0,NULL,54.29
579.0,ev_1,17083.92,35000.0,0.0,NULL,48.81
579.0,ev_2,18999.34,35000.0,0.0,cs_56,54.28
579.0,ev_3,17129.48,35000.0,0.0,NULL,48.94
579.0,ev_5,17213.92,35000.0,0.0,NULL,49.18
579.0,ev_7,17202.21,35000.0,0.0,NULL,49.15
580.0,ev_0,19001.59,35000.0,0.0,NULL,54.29
580.0,ev_1,17084.48,35000.0,0.0,NULL,48.81
580.0,ev_2,19005.12,35000.0,0.0,cs_56,54.3
580.0,ev_3,17130.06,35000.0,0.0,NULL,48.94
580.0,ev_5,17213.9,35000.0,0.0,NULL,49.18
580.0,ev_7,17199.23,35000.0,0.0,NULL,49.14
581.0,ev_0,19001.56,35000.0,0.0,NULL,54.29
581.0,ev_1,17084.05,35000.0,0.0,NULL,48.81
581.0,ev_2,19010.89,35000.0,0.0,cs_56,54.32
581.0,ev_3,17128.0,35000.0,0.0,NULL,48.94
581.0,ev_5,17213.2,35000.0,0.0,NULL,49.18
581.0,ev_7,17193.35,35000.0,0.0,NULL,49.12
582.0,ev_0,19001.53,35000.0,0.0,NULL,54.29
582.0,ev_1,17084.41,35000.0,0.0,NULL,48.81
582.0,ev_2,19016.67,35000.0,0.0,cs_56,54.33
582.0,ev_3,17131.76,35000.0,0.0,NULL,48.95
582.0,ev_5,17210.28,35000.0,0.0,NULL,49.17
582.0,ev_7,17187.33,35000.0,0.0,NULL,49.11
583.0,ev_0,19001.5,35000.0,0.0,NULL,54.29
583.0,ev_1,17084.43,35000.0,0.0,NULL,48.81
583.0,ev_2,19022.45,35000.0,0.0,cs_56,54.35
583.0,ev_3,17128.49,35000.0,0.0,NULL,48.94
583.0,ev_5,17204.91,35000.0,0.0,NULL,49.16
583.0,ev_7,17175.71,35000.0,0.0,NULL,49.07
584.0,ev_0,19001.48,35000.0,0.0,NULL,54.29
584.0,ev_1,17080.33,35000.0,0.0,NULL,48.8
584.0,ev_2,19028.23,35000.0,0.0,cs_56,54.37
584.0,ev_3,17126.27,35000.0,0.0,NULL,48.93
584.0,ev_5,17197.42,35000.0,0.0,NULL,49.14
584.0,ev_7,17171.72,35000.0,0.0,NULL,49.06
585.0,ev_0,19001.45,35000.0,0.0,NULL,54.29
585.0,ev_1,17076.96,35000.0,0.0,NULL,48.79
585.0,ev_2,19034.0,35000.0,0.0,cs_56,54.38
585.0,ev_3,17124.53,35000.0,0.0,NULL,48.93
585.0,ev_5,17188.76,35000.0,0.0,NULL,49.11
585.0,ev_7,17174.71,35000.0,0.0,NULL,49.07
586.0,ev_0,19001.42,35000.0,0.0,NULL,54.29
586.0,ev_1,17076.34,35000.0,0.0,NULL,48.79
586.0,ev_2,19033.46,35000.0,0.0,NULL,54.38
586.0,ev_3,17121.28,35000.0,0.0,NULL,48.92
586.0,ev_5,17185.18,35000.0,0.0,NULL,49.1
586.0,ev_7,17168.81,35000.0,0.0,NULL,49.05
587.0,ev_0,19001.39,35000.0,0.0,NULL,54.29
587.0,ev_1,17075.46,35000.0,0.0,NULL,48.79
587.0,ev_2,19032.08,35000.0,0.0,NULL,54.38
587.0,ev_3,17124.44,35000.0,0.0,NULL,48.93
587.0,ev_5,17182.08,35000.0,0.0,NULL,49.09
587.0,ev_7,17172.15,35000.0,0.0,NULL,49.06
588.0,ev_0,19001.37,35000.0,0.0,NULL,54.29
588.0,ev_1,17079.21,35000.0,0.0,NULL,48.8
588.0,ev_2,19027.44,35000.0,0.0,NULL,54.36
588.0,ev_3,17119.34,35000.0,0.0,NULL,48.91
588.0,ev_5,17181.68,35000.0,0.0,NULL,49.09
588.0,ev_7,17170.15,35000.0,0.0,NULL,49.06
589.0,ev_0,19001.34,35000.0,0.0,NULL,54.29
589.0,ev_1,17078.81,35000.0,0.0,NULL,48.8
589.0,ev_2,19023.61,35000.0,0.0,NULL,54.35
589.0,ev_3,17122.66,35000.0,0.0,NULL,48.92
589.0,ev_5,17184.62,35000.0,0.0,NULL,49.1
589.0,ev_7,17168.37,35000.0,0.0,NULL,49.05
